Employee_ID,Name,Age,Gender,Department,Job_Role,Join_Date,Salary,Performance_Rating,Experience_Years,Attrition,Exit_Date,Attrition_Reason
12423,Rhonda Cruz,43,Male,HR,Executive,2022-12-17,51291,4,2,No,,
12424,Marisa Richardson,53,Female,IT,Manager,2021-05-17,72173,3,10,No,,
12425,Daniel Villanueva,55,Female,Sales,Executive,2025-10-08,115926,5,13,No,,
12426,Lisa Rodriguez,50,Female,Sales,Executive,2024-11-26,33049,5,7,Yes,2026-04-14,Better Offer
12427,Michelle Vega,25,Female,Sales,Manager,2021-06-22,49562,1,8,No,,
12428,Justin Chan,31,Female,HR,Executive,2023-02-14,86426,2,14,No,,
12429,Natalie Walsh,29,Female,IT,Executive,2023-03-18,27410,4,12,Yes,2025-05-25,Better Offer
12430,Thomas Williams,55,Female,IT,Engineer,2025-03-06,56355,2,1,No,,
12431,Tammy Abbott,52,Male,Sales,Executive,2025-07-16,65938,4,7,Yes,2025-08-05,Better Offer
12432,Victor Sawyer,40,Male,IT,Analyst,2025-11-03,40360,3,12,No,,
12433,Nichole Ayala,43,Female,Sales,Analyst,2022-08-04,96789,3,4,No,,
12434,Alejandro Rodriguez,27,Female,IT,Analyst,2025-12-11,93659,3,11,No,,
12435,Tamara Garcia,40,Male,IT,Executive,2024-01-14,37425,3,4,No,,
12436,Kyle Peck,28,Male,Sales,Executive,2021-08-20,96803,2,1,Yes,2022-10-14,Low Salary
12437,Rick Bauer,36,Male,Finance,Engineer,2024-09-19,41392,2,8,No,,
12438,Matthew Miller,26,Female,Finance,Engineer,2024-05-06,101563,5,3,No,,
12439,Laurie Jones,37,Male,Finance,Engineer,2022-04-14,38754,5,3,No,,
12440,Olivia Gomez,23,Male,Sales,Executive,2025-03-18,118090,4,3,No,,
12441,Michael Hill,42,Male,Finance,Engineer,2024-05-04,48078,5,7,No,,
12442,Ann Salazar,24,Male,Sales,Engineer,2024-04-25,49047,4,2,No,,
12443,Andrew Rogers,40,Female,Sales,Executive,2024-10-06,89787,3,7,Yes,2025-04-21,Work Pressure
12444,Casey Cross,51,Male,IT,Executive,2022-03-31,62297,2,8,Yes,2023-04-18,Better Offer
12445,William Escobar,39,Female,IT,Executive,2025-04-03,70980,5,15,No,,
12446,Keith King,43,Male,HR,Executive,2025-10-18,59721,3,2,No,,
12447,Brandon Bryan,23,Male,HR,Engineer,2025-11-15,61119,4,13,No,,
12448,Allison Freeman,32,Female,Sales,Executive,2026-04-21,33827,3,9,No,,
12449,Carla Rocha,30,Male,Sales,Executive,2025-01-26,53055,5,9,No,,
12450,Bryan Holt,32,Male,IT,Analyst,2025-07-01,42260,3,4,No,,
12451,Charles Anderson,31,Male,IT,Engineer,2025-02-27,64347,3,13,No,,
12452,Cheryl Hughes,40,Male,Sales,Analyst,2023-12-01,98707,5,9,Yes,2024-08-24,Work Pressure
12453,Philip Brady,53,Female,Finance,Analyst,2023-04-08,57574,4,2,No,,
12454,Kimberly Martinez,47,Female,IT,Manager,2026-01-28,111603,4,1,No,,
12455,Shannon Watkins,43,Female,Sales,Engineer,2021-09-19,89567,3,1,Yes,2024-07-20,Better Offer
12456,Kathy Lowe,40,Male,Finance,Analyst,2024-02-15,65635,2,2,Yes,2025-06-10,Better Offer
12457,Jennifer Leonard,39,Male,IT,Manager,2022-03-14,39577,5,10,No,,
12458,Paul Sanders,42,Female,IT,Analyst,2025-05-20,51711,1,4,No,,
12459,Diane Garrett,53,Male,HR,Manager,2023-10-20,71573,5,4,Yes,2024-03-22,Low Salary
12460,Joanna Hardy,38,Male,HR,Manager,2023-12-30,116307,5,3,No,,
12461,Nicole Lin,43,Male,HR,Engineer,2025-10-02,61011,1,5,No,,
12462,Madison Johnson,43,Female,IT,Executive,2025-12-30,97805,3,12,Yes,2026-01-20,Work Pressure
12463,Ethan Mcclain,35,Female,Sales,Executive,2025-10-24,61086,1,11,Yes,2026-02-06,Better Offer
12464,Alex Watkins,52,Female,IT,Executive,2024-12-15,90178,5,9,Yes,2025-08-09,Better Offer
12465,Mitchell Nguyen,54,Female,HR,Manager,2024-10-28,43375,1,4,No,,
12466,Greg Rose,25,Male,Finance,Engineer,2021-05-02,118505,3,15,No,,
12467,Sarah Williams,48,Male,Finance,Engineer,2021-09-21,53267,4,1,Yes,2022-04-30,Work Pressure
12468,Danny Chambers,36,Male,Finance,Analyst,2024-12-15,36360,4,11,No,,
12469,Kimberly Castro,55,Female,Sales,Executive,2026-03-10,83492,2,4,No,,
12470,Michael Mendoza,24,Male,IT,Executive,2024-03-03,53839,3,12,Yes,2024-11-28,Better Offer
12471,Glenn Pierce,31,Female,Sales,Engineer,2026-02-26,74017,3,6,No,,
12472,James York,46,Male,Sales,Engineer,2021-08-14,103781,1,14,No,,
12473,Mary Hendricks,39,Male,Sales,Executive,2023-02-16,60150,1,1,Yes,2024-07-18,Low Salary
12474,Manuel Graham,33,Female,HR,Executive,2024-05-03,35906,4,12,No,,
12475,Donna Davis,35,Female,IT,Engineer,2022-09-28,56906,5,14,Yes,2025-10-26,Better Offer
12476,Madison Carlson,41,Male,HR,Engineer,2021-09-06,93288,1,4,No,,
12477,Tanya Figueroa,25,Female,HR,Executive,2025-01-23,89770,2,6,No,,
12478,Jeffrey Vasquez,42,Female,Sales,Executive,2021-05-08,78078,1,14,No,,
12479,Benjamin Reynolds,26,Male,IT,Analyst,2021-07-23,65259,2,14,No,,
12480,Joseph Reed,30,Female,Finance,Executive,2022-10-15,87212,5,1,No,,
12481,James Barry,41,Male,Finance,Analyst,2021-07-31,108851,5,8,No,,
12482,James Miller,29,Male,HR,Engineer,2021-05-15,74458,2,5,No,,
12483,Kristen Lin,30,Female,Sales,Executive,2026-02-16,112833,2,5,No,,
12484,John Colon,34,Female,HR,Analyst,2026-02-15,81570,1,13,Yes,2026-03-25,Low Salary
12485,Laurie Anderson,34,Female,Sales,Engineer,2021-06-08,98683,2,15,No,,
12486,Roy Hawkins,55,Female,Sales,Engineer,2025-12-18,55157,2,4,No,,
12487,John Figueroa,28,Male,IT,Analyst,2023-06-09,55326,4,9,No,,
12488,Dwayne Hayes,52,Female,IT,Manager,2022-11-04,111510,3,15,No,,
12489,Kathy May,51,Female,HR,Analyst,2021-11-07,109715,4,11,No,,
12490,Dana Roberts,53,Male,Sales,Executive,2021-07-06,77222,2,15,No,,
12491,Ronald Young,46,Male,HR,Analyst,2023-11-24,47376,2,4,No,,
12492,Tammy Meadows,54,Female,HR,Manager,2022-07-07,111994,1,15,No,,
12493,Cynthia Perry,23,Female,HR,Analyst,2021-08-05,34224,5,3,No,,
12494,Steven Nunez,30,Male,Finance,Manager,2022-02-10,118171,3,8,Yes,2024-09-29,Better Offer
12495,James Young,41,Female,IT,Executive,2023-11-15,40827,5,11,No,,
12496,Dr. Stephen Gomez,47,Female,Sales,Manager,2025-06-16,112601,4,2,No,,
12497,Heather Benton,29,Female,IT,Manager,2025-08-28,67182,4,9,No,,
12498,Elizabeth Murray,46,Female,HR,Engineer,2023-11-07,75656,1,6,Yes,2026-01-08,Better Offer
12499,Todd Moss,27,Male,HR,Manager,2026-03-19,110815,4,15,No,,
12500,Lisa Gilbert,27,Female,IT,Engineer,2022-04-24,68001,1,10,No,,
12501,Brittany Mcdonald,50,Male,IT,Manager,2026-01-30,112932,2,11,Yes,2026-04-24,Low Salary
12502,Crystal Owens,29,Male,Sales,Analyst,2025-04-06,29390,5,6,No,,
12503,Lori Powell,51,Female,HR,Executive,2024-12-21,60673,2,4,No,,
12504,Teresa Flynn,45,Male,HR,Engineer,2025-12-05,26473,2,12,No,,
12505,Alexander Brandt,35,Male,Sales,Analyst,2023-04-29,98221,5,5,No,,
12506,Richard Peterson,54,Male,IT,Analyst,2022-12-31,62894,1,12,No,,
12507,Mary Wagner,36,Female,IT,Executive,2026-02-03,105092,4,12,No,,
12508,Destiny Ferguson,47,Female,Sales,Analyst,2023-08-02,53280,1,8,No,,
12509,Kevin Alvarez,39,Female,Finance,Executive,2021-07-13,59191,5,10,Yes,2022-04-21,Work Pressure
12510,Nicole Anderson,55,Male,IT,Executive,2023-09-07,98963,1,8,Yes,2025-07-23,Better Offer
12511,Crystal Baird,25,Female,Sales,Executive,2024-07-26,51994,2,4,Yes,2026-02-02,Low Salary
12512,Brandon Johnson,50,Male,HR,Analyst,2025-06-16,68901,2,14,Yes,2025-09-08,Work Pressure
12513,Jeffrey Gordon,53,Female,IT,Executive,2024-08-29,48331,4,4,No,,
12514,Casey King,33,Female,IT,Analyst,2023-03-17,112827,5,15,Yes,2024-06-14,Work Pressure
12515,Dan Herrera,26,Male,IT,Manager,2025-10-06,72179,2,8,No,,
12516,John Townsend,35,Male,HR,Manager,2024-10-01,27696,4,6,No,,
12517,Angela Frost,41,Male,IT,Engineer,2024-11-30,84536,1,3,No,,
12518,Joel Harrison,25,Male,Sales,Executive,2021-06-12,114143,3,15,No,,
12519,Victoria Rangel,35,Female,Sales,Analyst,2021-08-06,29395,5,2,Yes,2023-06-10,Work Pressure
12520,Patricia Torres,37,Female,Sales,Engineer,2023-03-01,110721,2,9,No,,
12521,Paul Hernandez,29,Female,Sales,Executive,2025-06-29,33572,2,1,No,,
12522,Chad Leon,31,Male,HR,Engineer,2026-02-05,41194,2,1,Yes,2026-04-08,Work Pressure
12523,Judy Copeland,49,Male,Sales,Engineer,2022-02-15,89072,3,11,No,,
12524,Andrew Evans,27,Female,Finance,Manager,2023-02-22,84213,3,10,No,,
12525,Jamie Ruiz,51,Male,Sales,Executive,2023-02-08,60061,4,1,No,,
12526,Stephanie Todd,22,Male,Sales,Executive,2022-04-20,97186,3,4,Yes,2024-06-24,Low Salary
12527,Kenneth Brewer,34,Female,Sales,Engineer,2023-10-24,58186,2,2,Yes,2023-11-09,Better Offer
12528,David Smith,53,Male,IT,Manager,2024-12-26,47011,4,15,No,,
12529,Christy Sandoval,26,Male,IT,Analyst,2024-06-20,28787,5,10,No,,
12530,Shannon Greene,48,Male,HR,Executive,2023-02-12,44462,2,9,No,,
12531,Miranda Johnson,37,Male,IT,Analyst,2024-04-09,103917,5,15,No,,
12532,Jon Perez,22,Male,Sales,Executive,2023-08-05,60357,2,13,No,,
12533,Steven Barry,36,Female,IT,Manager,2023-04-21,88435,5,3,No,,
12534,Kelly Diaz,44,Female,IT,Analyst,2024-03-09,81053,2,9,No,,
12535,Brandy Hansen,41,Female,IT,Engineer,2024-05-09,30613,3,13,No,,
12536,Gregory Huynh,28,Female,Finance,Analyst,2024-05-08,91195,2,14,No,,
12537,Kathy Griffin,35,Male,Finance,Manager,2025-10-02,115977,2,3,No,,
12538,Brittney Wise,35,Male,IT,Executive,2023-08-24,109410,2,11,No,,
12539,Gina Smith,42,Male,HR,Manager,2021-12-31,56615,2,10,No,,
12540,Kathleen Garcia,25,Female,HR,Analyst,2021-06-22,36735,3,3,No,,
12541,John Mullins,28,Female,Sales,Executive,2021-11-13,99846,1,1,Yes,2022-05-20,Work Pressure
12542,Angel Smith,37,Male,Sales,Executive,2023-02-20,46508,4,2,Yes,2023-03-14,Better Offer
12543,Travis Johnston,27,Female,Sales,Analyst,2023-10-24,106939,1,1,Yes,2024-11-16,Better Offer
12544,Heidi Berg,49,Female,IT,Analyst,2022-06-15,86718,4,14,No,,
12545,Scott Gray,55,Male,Sales,Executive,2021-11-18,25193,2,10,Yes,2022-04-29,Low Salary
12546,David Macias,38,Male,HR,Manager,2023-04-20,36646,5,12,No,,
12547,John Burgess,48,Female,HR,Analyst,2025-02-24,96562,3,5,No,,
12548,Brandon King,43,Female,Finance,Executive,2025-03-30,104873,4,15,Yes,2026-03-06,Work Pressure
12549,Steven Santana,47,Male,Sales,Manager,2023-11-21,95712,1,14,No,,
12550,Micheal Baker,53,Female,IT,Engineer,2023-07-16,57656,1,14,Yes,2023-11-01,Work Pressure
12551,Andrew Davidson,52,Female,IT,Executive,2024-07-09,90280,4,15,No,,
12552,Spencer Duran,54,Female,Finance,Manager,2021-09-21,96892,3,13,No,,
12553,Joshua Escobar,49,Female,Finance,Engineer,2023-04-26,111272,3,11,No,,
12554,Krista Lowe,25,Male,Sales,Engineer,2023-11-02,114563,3,1,No,,
12555,Erin Hall,34,Female,IT,Executive,2021-07-21,113095,4,5,No,,
12556,Bryan Simmons,53,Female,HR,Analyst,2024-10-27,48561,3,1,No,,
12557,Jason Osborne,50,Male,Finance,Analyst,2025-05-24,63530,5,9,No,,
12558,Crystal Ferguson,25,Male,HR,Engineer,2024-07-26,44838,2,4,No,,
12559,Joshua Scott,28,Male,HR,Analyst,2024-01-13,76675,1,14,No,,
12560,Dale Wilson,34,Male,Finance,Engineer,2023-12-04,94677,5,6,No,,
12561,Jamie Rasmussen,48,Male,IT,Executive,2021-09-20,110342,3,14,No,,
12562,Dr. Sandra Chan MD,49,Female,IT,Engineer,2025-05-24,36849,1,13,No,,
12563,David Wallace,43,Male,Finance,Executive,2022-05-20,98320,1,3,No,,
12564,Melanie Roberts,51,Male,IT,Engineer,2021-08-14,88208,1,6,No,,
12565,Sarah Bailey,38,Female,HR,Executive,2021-10-18,106484,2,2,Yes,2025-12-17,Low Salary
12566,Stacy Stephens,51,Female,IT,Manager,2024-03-28,34875,3,8,No,,
12567,Patrick Smith,23,Female,HR,Executive,2022-10-16,74286,3,8,No,,
12568,Andrew Knapp,51,Male,Sales,Engineer,2021-07-01,104257,1,15,Yes,2022-05-18,Better Offer
12569,Kerry Galvan,23,Male,IT,Engineer,2024-09-10,60647,1,1,Yes,2026-02-27,Work Pressure
12570,Thomas Lewis,27,Male,IT,Manager,2022-07-16,114233,1,7,No,,
12571,Debbie Morales,51,Male,Finance,Manager,2025-03-21,109165,4,6,No,,
12572,Dr. Aimee Rodriguez,24,Male,HR,Manager,2021-06-05,61338,4,6,No,,
12573,Benjamin Gonzalez,54,Male,IT,Executive,2023-01-12,36922,4,10,Yes,2023-02-12,Low Salary
12574,Daniel Brown,33,Female,HR,Executive,2023-03-17,85763,5,4,No,,
12575,Douglas Clark,53,Female,Sales,Manager,2024-04-07,75312,2,11,Yes,2024-12-09,Better Offer
12576,Ashley Grant,30,Female,HR,Executive,2023-10-09,115069,1,4,No,,
12577,Paul Johnson,47,Male,Finance,Analyst,2022-11-03,46760,2,10,Yes,2026-04-27,Better Offer
12578,Danny Saunders,46,Male,Sales,Executive,2022-03-03,40399,1,11,No,,
12579,Shawn Garrett,45,Female,Finance,Analyst,2022-06-30,78249,3,13,No,,
12580,Kelly Lambert,51,Male,HR,Manager,2023-07-20,77447,5,2,Yes,2025-02-27,Low Salary
12581,Dr. Thomas Nguyen,48,Male,Sales,Manager,2026-01-17,45119,5,11,No,,
12582,Kevin Jackson,23,Male,IT,Manager,2021-11-17,54738,3,2,No,,
12583,Sean Lopez,36,Female,Sales,Executive,2024-06-28,41338,4,3,Yes,2025-05-05,Better Offer
12584,Sarah Hudson DDS,53,Female,Finance,Analyst,2025-05-31,67141,4,10,No,,
12585,Roger Weaver,55,Female,HR,Analyst,2025-12-26,108763,4,5,No,,
12586,Henry Lopez,29,Female,Finance,Manager,2024-08-24,86580,5,13,No,,
12587,Joshua Torres,44,Male,HR,Manager,2025-02-08,95211,4,1,Yes,2025-04-26,Low Salary
12588,Patrick Miller,27,Female,Finance,Manager,2022-11-24,107565,3,6,Yes,2024-02-08,Work Pressure
12589,Jose Cannon,46,Male,HR,Analyst,2025-02-03,72587,1,8,No,,
12590,Matthew Pittman,44,Female,HR,Executive,2025-10-06,74317,1,14,No,,
12591,Dana Henderson,47,Male,Sales,Executive,2022-08-29,56082,1,9,No,,
12592,Xavier Jimenez,34,Male,HR,Executive,2025-11-18,27001,5,11,Yes,2026-01-24,Low Salary
12593,Nicholas Conrad,55,Female,Finance,Analyst,2024-04-01,70988,1,14,No,,
12594,Wayne Proctor,54,Male,Sales,Executive,2026-03-27,25952,2,6,No,,
12595,Jeremy Frost,31,Male,Sales,Analyst,2022-01-17,68564,5,11,No,,
12596,Dr. Dawn Hudson,45,Female,Sales,Manager,2024-05-06,94915,3,5,No,,
12597,Richard Smith,50,Female,Finance,Manager,2025-07-14,106016,5,7,No,,
12598,Mr. Travis Gomez,40,Female,IT,Engineer,2022-11-11,48094,1,11,No,,
12599,Veronica Graves,26,Male,Sales,Analyst,2022-02-23,89848,5,5,No,,
12600,Timothy Johnson,24,Male,HR,Executive,2026-01-13,40297,5,12,No,,
12601,Catherine Hamilton,43,Female,HR,Analyst,2021-11-22,66114,4,11,No,,
12602,Jordan Morris,31,Male,IT,Analyst,2026-03-29,71000,1,2,No,,
12603,Jeffery Pearson,55,Female,Finance,Engineer,2024-08-02,81932,1,1,No,,
12604,Jesse Thomas,53,Female,HR,Engineer,2023-03-06,40971,4,14,Yes,2024-06-12,Work Pressure
12605,Harry Becker,24,Male,Sales,Manager,2022-05-09,71972,4,10,No,,
12606,Robert Koch,25,Male,Finance,Manager,2021-06-26,52126,2,7,Yes,2022-08-21,Low Salary
12607,Melanie Johnson,24,Male,Finance,Engineer,2022-10-23,35079,2,15,Yes,2024-05-19,Better Offer
12608,Cheryl Perez,46,Female,Finance,Analyst,2022-06-11,90205,4,1,Yes,2022-07-25,Better Offer
12609,Christopher Rosales,33,Female,HR,Analyst,2025-12-07,33871,3,13,Yes,2026-01-26,Low Salary
12610,Rodney Thompson,26,Female,HR,Engineer,2024-07-16,117597,1,13,No,,
12611,Jeremy Stanley,36,Male,IT,Executive,2023-10-22,38971,1,5,No,,
12612,Sean Andrews,44,Male,IT,Manager,2024-02-04,90239,4,11,Yes,2024-07-23,Better Offer
12613,Elizabeth Henson,40,Female,Sales,Analyst,2024-04-07,101755,2,11,No,,
12614,Kenneth Garcia,38,Male,Sales,Analyst,2026-03-19,101150,3,10,Yes,2026-04-23,Better Offer
12615,Michael Lewis,35,Male,Finance,Analyst,2026-01-07,63280,2,15,Yes,2026-02-04,Low Salary
12616,Scott Walton,52,Female,HR,Manager,2026-02-07,90910,1,3,No,,
12617,Trevor Garcia,52,Male,IT,Executive,2025-12-24,107569,4,8,Yes,2026-04-09,Work Pressure
12618,Bryan Santiago,42,Female,IT,Manager,2024-06-25,36266,2,2,No,,
12619,Erin Deleon,52,Male,Sales,Manager,2023-04-18,25969,3,1,Yes,2024-06-13,Better Offer
12620,Nicole Powers,47,Female,IT,Analyst,2023-04-10,95861,5,7,No,,
12621,Amanda Hall DDS,30,Female,Sales,Analyst,2024-10-24,119829,1,11,Yes,2026-04-22,Work Pressure
12622,Julie Torres,46,Male,IT,Analyst,2026-03-13,114867,5,12,No,,
12623,Cynthia Jones,51,Female,HR,Manager,2023-10-20,51458,4,3,No,,
12624,Thomas Harris,45,Male,IT,Analyst,2024-04-30,59564,4,11,No,,
12625,Ashley Diaz,35,Male,IT,Executive,2024-06-02,52552,2,5,No,,
12626,Rachel Sanchez,51,Male,HR,Manager,2023-10-28,34599,5,11,No,,
12627,Jennifer Wolfe,24,Female,Finance,Engineer,2024-07-08,96212,5,1,No,,
12628,Anthony Anthony,53,Female,Finance,Manager,2025-06-25,84122,2,8,Yes,2025-12-29,Low Salary
12629,Dustin Dorsey,28,Male,HR,Engineer,2024-08-05,81766,4,10,No,,
12630,Madison Phelps,50,Female,HR,Manager,2025-09-12,42705,3,13,Yes,2026-01-04,Low Salary
12631,Bill Steele,49,Female,Sales,Engineer,2021-10-13,65998,3,6,Yes,2025-10-16,Low Salary
12632,Timothy Price,47,Female,Finance,Analyst,2026-03-17,30533,4,8,No,,
12633,Devin Barrett,32,Female,Sales,Engineer,2023-11-28,62928,5,3,No,,
12634,Ryan Rhodes,40,Female,IT,Executive,2026-03-17,41764,4,11,No,,
12635,Michael Stafford,44,Female,IT,Engineer,2023-12-24,36765,4,11,Yes,2024-12-11,Better Offer
12636,Barbara Espinoza,41,Male,Sales,Analyst,2024-09-24,69859,1,12,No,,
12637,Mary Mckinney,50,Male,Finance,Manager,2022-06-19,45890,4,4,Yes,2023-12-30,Low Salary
12638,Brett Trujillo,34,Male,IT,Executive,2024-04-18,107780,2,1,No,,
12639,Amy Powers,34,Male,HR,Manager,2023-05-06,59084,3,5,No,,
12640,Matthew Cooper,30,Male,Finance,Analyst,2024-08-05,110106,5,8,Yes,2025-04-22,Low Salary
12641,Jeffrey Williams,25,Female,IT,Executive,2023-10-27,40957,3,3,No,,
12642,Christopher Lee,26,Female,HR,Engineer,2025-07-20,117552,1,15,No,,
12643,Jaime Pratt,49,Male,Finance,Engineer,2022-08-05,67186,5,3,Yes,2024-03-16,Low Salary
12644,Ellen Moore,53,Male,HR,Executive,2021-10-03,76455,4,5,No,,
12645,Jim Pratt,44,Female,Finance,Manager,2024-05-10,68031,5,10,No,,
12646,Justin Glass,43,Female,Sales,Engineer,2023-06-20,25371,2,13,Yes,2025-03-20,Better Offer
12647,Jennifer Carlson,25,Male,Finance,Analyst,2022-07-05,96727,4,3,No,,
12648,Mr. Ryan Mckee,26,Male,IT,Analyst,2021-07-06,39407,1,4,No,,
12649,Breanna Scott,55,Male,HR,Analyst,2021-06-08,54591,2,10,No,,
12650,Kimberly Cook,34,Male,HR,Manager,2026-02-12,66842,5,3,No,,
12651,Jamie Stuart,25,Male,IT,Analyst,2025-12-14,36403,2,11,No,,
12652,Jeffrey Farrell,22,Female,HR,Manager,2024-11-19,102453,4,3,Yes,2025-06-13,Low Salary
12653,Wesley Baker,22,Male,HR,Executive,2026-03-03,46605,3,5,Yes,2026-03-04,Better Offer
12654,Jessica Cross,35,Male,Sales,Manager,2022-10-26,61697,3,10,No,,
12655,Marie Hernandez,55,Female,IT,Executive,2021-06-13,63159,4,1,No,,
12656,Patrick Lewis Jr.,52,Male,Finance,Analyst,2025-12-03,63506,5,5,No,,
12657,Angela Martinez,39,Female,IT,Executive,2025-07-12,98158,4,8,Yes,2025-12-06,Work Pressure
12658,Brett Green,47,Male,HR,Manager,2021-06-26,84882,5,4,Yes,2021-08-01,Better Offer
12659,Bailey Rodriguez,30,Male,IT,Executive,2025-07-14,83402,5,2,Yes,2026-02-21,Low Salary
12660,Erica Atkins,38,Female,HR,Engineer,2022-01-15,26055,4,7,No,,
12661,Marco Guerra,30,Male,HR,Analyst,2022-02-01,46411,3,5,No,,
12662,Patrick Nelson,52,Female,HR,Engineer,2025-02-12,112948,2,3,No,,
12663,Danny Hayden,47,Female,Finance,Analyst,2021-06-17,68660,4,2,No,,
12664,Michelle Holmes,39,Male,Finance,Manager,2026-03-12,41269,1,13,No,,
12665,Marc Romero,22,Female,HR,Manager,2022-03-26,38287,2,4,No,,
12666,Zachary Ramirez,42,Male,Sales,Manager,2023-05-16,57255,2,11,Yes,2025-05-27,Low Salary
12667,Amanda Ramos,51,Male,HR,Analyst,2021-06-10,104091,3,13,No,,
12668,Jason Hale,28,Female,HR,Engineer,2025-04-04,81890,1,2,No,,
12669,Carrie Lopez,32,Female,Finance,Manager,2024-03-31,56442,2,6,No,,
12670,Amanda Gilbert,44,Male,IT,Engineer,2023-11-29,116366,1,10,No,,
12671,Christopher Todd,36,Female,Finance,Executive,2022-07-04,77098,1,4,Yes,2023-05-11,Better Offer
12672,Tonya Thomas,30,Male,Finance,Analyst,2022-08-29,68642,3,10,No,,
12673,Stacy Bowman,38,Male,Finance,Executive,2026-03-05,70443,2,2,No,,
12674,Christian Miller,26,Male,IT,Manager,2022-03-12,97845,5,10,Yes,2025-02-21,Better Offer
12675,Mrs. Shelly Russell,52,Female,Finance,Manager,2024-04-26,25807,3,1,No,,
12676,Benjamin Chavez,36,Male,Sales,Analyst,2022-03-29,38561,1,13,Yes,2026-03-27,Work Pressure
12677,Dr. Susan Edwards,30,Male,IT,Manager,2025-09-11,45712,3,14,No,,
12678,Jacqueline Harmon,29,Female,Finance,Executive,2023-03-23,79693,2,13,No,,
12679,Joan Walsh,49,Male,IT,Executive,2024-05-13,112790,3,9,No,,
12680,Mallory Scott,23,Male,Finance,Analyst,2021-06-12,33617,4,15,Yes,2023-10-14,Better Offer
12681,Laura Gordon,54,Male,HR,Executive,2024-02-06,25688,3,13,No,,
12682,Steven Jones,23,Female,Sales,Manager,2025-03-14,114956,5,13,Yes,2025-12-29,Better Offer
12683,Joseph Jackson,29,Male,HR,Engineer,2022-09-27,60523,2,8,Yes,2026-04-23,Low Salary
12684,Danny Fox,55,Male,Finance,Manager,2023-10-08,96273,2,14,Yes,2025-03-24,Better Offer
12685,Angela Sanchez,39,Female,IT,Engineer,2021-09-13,56290,4,9,Yes,2022-04-22,Work Pressure
12686,Michael Norman,28,Female,Sales,Manager,2023-04-17,59921,1,11,No,,
12687,Amanda Murray,53,Male,IT,Analyst,2024-10-04,75789,1,14,No,,
12688,Michael Wheeler,35,Female,IT,Manager,2022-04-15,112854,5,14,No,,
12689,Ellen Herrera,24,Female,Finance,Analyst,2024-10-06,50428,3,5,No,,
12690,Jacob Sims,55,Female,Sales,Analyst,2022-06-15,42974,3,15,No,,
12691,Kevin Brennan,38,Female,Sales,Executive,2022-12-12,83062,1,1,No,,
12692,Charles Brown,26,Male,Finance,Engineer,2024-04-26,99689,4,6,No,,
12693,Stephen Figueroa,46,Male,HR,Executive,2021-07-31,101887,3,3,No,,
12694,Jennifer Fisher,22,Male,Sales,Analyst,2026-02-25,29008,5,11,Yes,2026-04-08,Work Pressure
12695,Melinda Torres,33,Male,Sales,Analyst,2022-11-22,34241,2,10,Yes,2025-05-30,Better Offer
12696,David Ramirez,46,Male,Sales,Executive,2024-12-24,108225,5,3,No,,
12697,Tyler Newman,36,Female,Sales,Analyst,2024-07-03,40816,1,5,No,,
12698,Robert Gonzales,37,Male,Finance,Engineer,2022-05-14,106052,3,12,No,,
12699,Kathleen Edwards,28,Female,Sales,Engineer,2026-03-16,68198,2,13,No,,
12700,Cindy Holmes,22,Female,Sales,Analyst,2022-10-20,97152,1,1,Yes,2024-05-22,Low Salary
12701,Jeremy Johnson,41,Male,Finance,Engineer,2024-08-25,101722,1,3,Yes,2026-02-19,Better Offer
12702,Anthony Porter,42,Female,HR,Executive,2024-05-23,42841,3,14,No,,
12703,Ashley Hernandez,32,Female,Finance,Engineer,2022-02-17,59370,3,1,No,,
12704,Micheal Mora,42,Female,Finance,Analyst,2023-04-06,91956,5,2,No,,
12705,Sonya Floyd,22,Female,HR,Engineer,2021-09-01,46753,1,8,Yes,2024-03-19,Low Salary
